"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Zdhhc5",0.000345309421938023,-1.09480370293136,0.099,0.209,1
"Tbl3",0.00109943996092781,-1.09480370293136,0.104,0.202,1
"Prpf40b",0.0053463527662345,-1.09664976209673,0.047,0.114,1
"Cenph",0.00687192425756427,-1.09664976209673,0.047,0.111,1
"Msmo1",2.97809406063418e-07,-1.09679310702614,0.234,0.432,0.00512470425953929
"Cyp2f2",2.5802804906732e-08,-1.09747256591917,0.339,0.549,0.000444014666835044
"Cipc",0.000373086628241757,-1.0979751595633,0.062,0.162,1
"Plcd3",0.00628759791383799,-1.0979751595633,0.026,0.083,1
"Abcc9",0.00116260108049234,-1.09909569945721,0.042,0.123,1
"Hivep2",0.00274632321580307,-1.09909569945721,0.052,0.127,1
"Il1b",0.459183553661849,-1.09977268206406,0.943,0.717,1
"Tcf12",2.07204607105266e-05,-1.10005547000434,0.099,0.242,0.356557687906741
"Fktn",0.00470001475131136,-1.1008867549832,0.036,0.101,1
"Cdkn2aipnl",0.00898455263361183,-1.1008867549832,0.042,0.101,1
"Mkks",0.0538377716951562,-1.1008867549832,0.021,0.053,1
"Prkn",0.0641575264150917,-1.1008867549832,0.021,0.051,1
"Btc",0.0832819981966149,-1.1008867549832,0.021,0.049,1
"Mt3",0.0916748575191898,-1.1008867549832,0.021,0.048,1
"Pcx",2.03992042546306e-06,-1.10144067898344,0.141,0.315,0.0351029506813683
"Atp12a",0.00100860443708634,-1.10225488694053,0.057,0.147,1
"Ppp1r14a",9.99675973050301e-05,-1.10249064068579,0.099,0.227,1
"Nup54",0.00289324617941064,-1.10282455922469,0.042,0.114,1
"Nsdhl",0.000104491458073736,-1.10356917603652,0.099,0.223,1
"Hscb",0.0271301314667258,-1.10420711327481,0.031,0.075,1
"Taf9b",0.032068024521892,-1.10420711327481,0.031,0.073,1
"Nynrin",0.0577544160359159,-1.10420711327481,0.031,0.067,1
"Bckdha",4.75510453624393e-06,-1.10475976413041,0.12,0.278,0.0818258388596856
"Itprip",4.48071386038334e-05,-1.10475976413041,0.109,0.246,0.771041241094765
"Tiparp",0.0007101030850823,-1.10524316002734,0.115,0.22,1
"Bcl11a",0.00224416667977925,-1.10604846009898,0.026,0.093,1
"Aspm",0.00927317302790035,-1.10604846009898,0.031,0.086,1
"Gas2l3",0.0150312682762937,-1.10604846009898,0.036,0.088,1
"Ccl4",0.00144861124277824,-1.10645094163064,0.266,0.364,1
"Dhcr24",3.04060669099485e-07,-1.10819373193054,0.479,0.656,0.00523227599386394
"Gjb4",3.07919762651743e-06,-1.10862240376281,0.146,0.316,0.052986832757112
"Mipep",0.000294903269188916,-1.10862240376281,0.047,0.143,1
"Thy1",1.7489833466469e-08,-1.10917336616816,0.229,0.448,0.000300965054290998
"Ctif",0.00894317971097693,-1.11247472925841,0.042,0.101,1
"Gpt",0.000123121468950645,-1.11247472925841,0.073,0.189,1
"Ppp2r3a",0.000670361837976373,-1.11247472925841,0.062,0.157,1
"Pdss1",0.00131838153450455,-1.11247472925841,0.078,0.17,1
"Ppm1d",0.00327063267993433,-1.11247472925841,0.047,0.119,1
"Cip2a",0.0125650710030567,-1.11247472925841,0.052,0.111,1
"Gimap6",0.0244506487439401,-1.11247472925841,0.021,0.061,1
"Gpatch1",0.0382541154027819,-1.11247472925841,0.026,0.064,1
"Pheta1",0.0416662399550551,-1.11247472925841,0.026,0.063,1
"Pnpla1",0.0417911255729742,-1.11247472925841,0.026,0.063,1
"Nsun4",0.045368914984704,-1.11247472925841,0.026,0.062,1
"E130311K13Rik",0.0495319304713984,-1.11247472925841,0.026,0.061,1
"Inha",0.0685660771526853,-1.11247472925841,0.016,0.043,1
"Ocln",0.0751395372338358,-1.11247472925841,0.016,0.042,1
"Tstd1",0.0755409869598472,-1.11247472925841,0.026,0.057,1
"Ccr7",0.0823262155600998,-1.11247472925841,0.016,0.041,1
"Angel1",0.0823262155600998,-1.11247472925841,0.016,0.041,1
"Ercc8",0.0824890691451649,-1.11247472925841,0.016,0.041,1
"Exph5",0.0901811412836544,-1.11247472925841,0.016,0.041,1
"Fam178b",0.126245178022717,-1.11247472925841,0.005,0.022,1
"Parm1",0.126245178022717,-1.11247472925841,0.005,0.022,1
"Zfp764",0.126245178022717,-1.11247472925841,0.005,0.022,1
"Stk32c",0.126245178022717,-1.11247472925841,0.005,0.022,1
"Proca1",0.126245178022717,-1.11247472925841,0.005,0.022,1
"Prl8a9",0.126245178022717,-1.11247472925841,0.005,0.022,1
"Htr2a",0.126245178022717,-1.11247472925841,0.005,0.022,1
"Ngef",0.140246033641712,-1.11247472925841,0.005,0.021,1
"Olfr994",0.140246033641712,-1.11247472925841,0.005,0.021,1
"Gstm6",0.140246033641712,-1.11247472925841,0.005,0.021,1
"Nfu1",0.140246033641712,-1.11247472925841,0.005,0.021,1
"Olfr910",0.140246033641712,-1.11247472925841,0.005,0.021,1
"9330159F19Rik",0.140246033641712,-1.11247472925841,0.005,0.021,1
"Cep112",0.140246033641712,-1.11247472925841,0.005,0.021,1
"Arhgap22",0.140246033641712,-1.11247472925841,0.005,0.021,1
"Cldn8",0.140246033641712,-1.11247472925841,0.005,0.021,1
"Acat3",0.140246033641712,-1.11247472925841,0.005,0.021,1
"Rgs11",0.140246033641712,-1.11247472925841,0.005,0.021,1
"Neto2",0.155901376724923,-1.11247472925841,0.005,0.02,1
"Hmgcll1",0.155901376724923,-1.11247472925841,0.005,0.02,1
"Camk4",0.155901376724923,-1.11247472925841,0.005,0.02,1
"Rnf39",0.000300985356022985,-1.11247472925841,0.078,0.188,1
"Fxyd3",1.56439198923964e-12,-1.11346934842286,0.266,0.578,2.69200573508357e-08
"Uqcc3",1.59343218654984e-05,-1.11446328235187,0.12,0.266,0.274197810661496
"Atg101",0.000175995962699591,-1.11550878934805,0.068,0.178,1
"Acbd6",4.64045476481948e-07,-1.11573751626741,0.182,0.376,0.00798529455930136
"Atl2",0.000159987412864537,-1.11586531845919,0.057,0.166,1
"Suz12",0.000324508941928543,-1.11586531845919,0.062,0.165,1
"D16Ertd472e",0.000628772654899915,-1.11631679555281,0.052,0.144,1
"Slc39a9",4.09068747889802e-05,-1.11727571552223,0.089,0.218,0.703925501368772
"Fzd2",5.3398135823859e-05,-1.11741265207408,0.13,0.267,0.918875121256965
"Agmo",0.00428224398017829,-1.11771137762456,0.042,0.109,1
"Paqr7",6.21180444854151e-05,-1.1182339985471,0.203,0.35,1
"Mcu",0.000700383662162195,-1.1182339985471,0.089,0.188,1
"Pou3f1",0.000280545514090508,-1.11887250045656,0.057,0.16,1
"Pank1",0.000711342750244483,-1.11887250045656,0.104,0.21,1
"Tfap2e",0.00262038926396202,-1.11887250045656,0.026,0.092,1
"Pfkfb2",0.00457083993854281,-1.11887250045656,0.031,0.094,1
"Dbr1",0.00597189918163899,-1.11887250045656,0.031,0.091,1
"Crcp",6.67542592913203e-05,-1.11998226592735,0.089,0.214,1
"Mynn",0.00284235443428013,-1.12069523606338,0.057,0.134,1
"Epcam",2.95229464045768e-07,-1.12114432401748,0.214,0.404,0.00508030861729957
"Fam83c",0.000719265713228606,-1.12206077808761,0.036,0.121,1
"Arntl2",0.00114417406279938,-1.12206077808761,0.036,0.114,1
"Lrrc57",0.000600638127833849,-1.1226226846345,0.068,0.165,1
"Map2k3",1.13218721448446e-06,-1.12325456801166,0.109,0.281,0.0194826775868486
"Espl1",0.0450148847477749,-1.12397036809624,0.021,0.055,1
"Cdkl2",0.0537031369440153,-1.12397036809624,0.021,0.053,1
"Zfp992",0.0586334572653701,-1.12397036809624,0.021,0.052,1
"Neurl1a",0.0586334572653701,-1.12397036809624,0.021,0.052,1
"Epm2a",0.0701799825852459,-1.12397036809624,0.021,0.05,1
"Casq2",0.119090408930864,-1.12397036809624,0.021,0.045,1
"Dync1li1",2.29900310223815e-05,-1.12397036809624,0.099,0.239,0.395612453833141
"Slc10a3",0.00464608284964277,-1.12397036809624,0.036,0.101,1
"Rab11fip1",0.000145333907297989,-1.12397036809624,0.24,0.373,1
"Dnajc10",8.18532992958992e-06,-1.12397036809624,0.12,0.273,0.140853157428383
"Parp6",0.000985035685222466,-1.12397036809624,0.062,0.152,1
"Eif4ebp3",0.00108216467588254,-1.12397036809624,0.062,0.151,1
"Gorasp1",0.00343320108062693,-1.12397036809624,0.068,0.145,1
"Synm",0.000770592374054776,-1.12478799069726,0.12,0.223,1
"3830406C13Rik",0.00086333513644789,-1.12524202533229,0.083,0.179,1
"Ctsk",3.63979100953237e-07,-1.12559685647696,0.594,0.7,0.0062633523692033
"Mb21d2",0.000156614885363335,-1.12573082596068,0.036,0.134,1
"Ipo8",0.000517514962449642,-1.12573082596068,0.042,0.131,1
"Ptpn21",0.00202734965351797,-1.12573082596068,0.047,0.124,1
"Crabp2",0.000142422358914692,-1.12614966615549,0.073,0.186,1
"Pcmtd2",0.000438891539105961,-1.12683002223548,0.057,0.154,1
"Glod4",2.65989327227346e-06,-1.12683002223548,0.12,0.287,0.0457714434292816
"Bicdl1",0.000208604053308908,-1.12758162164862,0.068,0.177,1
"Extl3",1.10311636049444e-05,-1.12778198204626,0.115,0.264,0.189824263313883
"Gm37240",0.00233925650807772,-1.1281279935699,0.042,0.115,1
"Hbp1",1.03585813683054e-08,-1.12861443191367,0.245,0.46,0.000178250468185799
"Esam",0.00590358318640474,-1.12886916750908,0.062,0.132,1
"Slpi",0.00776206013773977,-1.1289132253198,0.927,0.769,1
"Tmem183a",0.00102752476596745,-1.12934854782281,0.073,0.165,1
"B4galt3",0.000411904157099555,-1.13012259507784,0.109,0.219,1
"Rsad2",0.00082089348966054,-1.13072043818642,0.167,0.272,1
"Gmeb2",0.00186130346999155,-1.13158355220612,0.042,0.118,1
"Trp53i11",7.69135086981772e-05,-1.13158355220612,0.089,0.213,1
"Dkk3",0.00155897168425732,-1.13158355220612,0.042,0.12,1
"1110032A03Rik",0.00905162321412725,-1.13158355220612,0.036,0.094,1
"Wdr45",0.0107519639293312,-1.13158355220612,0.036,0.092,1
"Tmem132c",0.0116927707231404,-1.13158355220612,0.036,0.091,1
"Cryl1",0.0321189008594086,-1.13158355220612,0.026,0.066,1
"Diaph3",0.0535819149578167,-1.13158355220612,0.026,0.06,1
"Rad54l",0.0856601315192488,-1.13158355220612,0.01,0.033,1
"Gm10282",0.0856601315192488,-1.13158355220612,0.01,0.033,1
"Spire2",0.0856601315192488,-1.13158355220612,0.01,0.033,1
"Emid1",0.0856601315192488,-1.13158355220612,0.01,0.033,1
"Rph3al",0.0856601315192488,-1.13158355220612,0.01,0.033,1
