"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"4930505A04Rik",0.228855683449734,-0.622298651994129,0,0.01,1
"Wfikkn2",0.228855683449734,-0.622298651994129,0,0.01,1
"Dnah11",0.228855683449734,-0.622298651994129,0,0.01,1
"Zfp458",0.228855683449734,-0.622298651994129,0,0.01,1
"Cpb2",0.228855683449734,-0.622298651994129,0,0.01,1
"Pcdh17",0.228855683449734,-0.622298651994129,0,0.01,1
"Ttc23l",0.228855683449734,-0.622298651994129,0,0.01,1
"Slc39a4",0.228855683449734,-0.622298651994129,0,0.01,1
"Olfr161",0.228855683449734,-0.622298651994129,0,0.01,1
"Olfr165",0.228855683449734,-0.622298651994129,0,0.01,1
"Gm5965",0.228855683449734,-0.622298651994129,0,0.01,1
"Ttll2",0.228855683449734,-0.622298651994129,0,0.01,1
"Vmn2r111",0.228855683449734,-0.622298651994129,0,0.01,1
"Olfr138",0.228855683449734,-0.622298651994129,0,0.01,1
"Pcdha8",0.228855683449734,-0.622298651994129,0,0.01,1
"Ms4a1",0.228855683449734,-0.622298651994129,0,0.01,1
"Magix",0.228855683449734,-0.622298651994129,0,0.01,1
"Klf14",0.246411095487613,-0.622298651994129,0,0.01,1
"Calcb",0.246411095487613,-0.622298651994129,0,0.01,1
"Nrgn",0.246411095487613,-0.622298651994129,0,0.01,1
"Olfr807",0.246411095487613,-0.622298651994129,0,0.01,1
"Vmn2r124",0.246411095487613,-0.622298651994129,0,0.01,1
"Vmn2r104",0.246411095487613,-0.622298651994129,0,0.01,1
"Nek8",0.253692293428813,-0.622298651994129,0.022,0.042,1
"Slc46a2",0.255558890568582,-0.622298651994129,0.007,0.022,1
"Tril",0.255558890568582,-0.622298651994129,0.007,0.022,1
"Lrfn1",0.255558890568582,-0.622298651994129,0.007,0.022,1
"Trim5",0.255558890568582,-0.622298651994129,0.007,0.022,1
"Ccl25",0.255558890568582,-0.622298651994129,0.007,0.022,1
"Olfr910",0.255558890568582,-0.622298651994129,0.007,0.022,1
"Reep1",0.259348751917231,-0.622298651994129,0.036,0.06,1
"Prss36",0.269401437349499,-0.622298651994129,0.015,0.031,1
"S100b",0.272887135376824,-0.622298651994129,0.007,0.021,1
"Slc25a35",0.272887135376824,-0.622298651994129,0.007,0.021,1
"Clip2",0.282013179208609,-0.622298651994129,0.022,0.04,1
"Tstd1",0.2848160281507,-0.622298651994129,0.036,0.058,1
"Galnt3",0.285856229967484,-0.622298651994129,0.015,0.031,1
"Lnx1",0.302624081993382,-0.622298651994129,0.015,0.03,1
"Plagl2",0.0476997945380485,-0.622298651994129,0.19,0.262,1
"Kmt5b",0.0326203558042825,-0.622298651994129,0.124,0.201,1
"Gtf2b",0.0950378978355994,-0.622298651994129,0.066,0.112,1
"Stam",0.133071749915289,-0.622298651994129,0.066,0.106,1
"Ints14",0.191214085249045,-0.622298651994129,0.058,0.091,1
"Sox6",0.195023384217929,-0.622298651994129,0.044,0.073,1
